,centroid_x,centroid_y,members
22,750,76,"[array([752, 76, 807, 'A1QXQTNF8CCL6C'], dtype=object), array([748, 80, 1033, 'A3BETRYEHTABOW'], dtype=object), array([754, 78, 785, 'ATIGCUKIPNWG0'], dtype=object), array([752, 78, 1279, 'A1TK0ZMZ571GG0'], dtype=object), array([743, 76, 4034, 'ATRF28UBVVCWE'], dtype=object), array([745, 80, 1198, 'A32NWSI7SGQSFW'], dtype=object), array([750, 78, 1666, 'ATV6ICKU8U99L'], dtype=object), array([748, 76, 819, 'ASI6KXF2GAUTQ'], dtype=object), array([758, 78, 1132, 'A1WAGM4T963MTF'], dtype=object), array([748, 80, 11757, 'A2QNHQ8QKKX576'], dtype=object), array([752, 82, 2083, 'A2D7SD76AM3Y9C'], dtype=object), array([750, 76, 1283, 'A2QPTOUZV7I1A5'], dtype=object), array([745, 78, 1344, 'A33AJDI02B9WQ1'], dtype=object), array([754, 80, 745, 'A301X9EE0SXTYL'], dtype=object), array([756, 74, 992, 'A13YH9YNHZXBJE'], dtype=object), array([756, 76, 743, 'A3SLBRRH6YEVCB'], dtype=object), array([754, 66, 696, 'AW5CAVAQBYOLE'], dtype=object), array([748, 82, 15344, 'A3B466VOJ28ZF7'], dtype=object), array([748, 78, 1608, 'A1N4TYRLJ26DB9'], dtype=object), array([748, 76, 1898, 'A2Z8V601LQT1KU'], dtype=object), array([750, 74, 1918, 'A3IR0O0RKEJKY'], dtype=object), array([752, 76, 760, 'A24H9XZ7OE8WMW'], dtype=object), array([748, 72, 4760, 'A352XA3KA1Y1A4'], dtype=object)]"
23,270,319,"[array([270, 322, 664, 'A1QXQTNF8CCL6C'], dtype=object), array([270, 328, 943, 'A3BETRYEHTABOW'], dtype=object), array([266, 324, 737, 'ATIGCUKIPNWG0'], dtype=object), array([270, 322, 738, 'A1TK0ZMZ571GG0'], dtype=object), array([270, 326, 888, 'ATRF28UBVVCWE'], dtype=object), array([266, 319, 964, 'A32NWSI7SGQSFW'], dtype=object), array([272, 326, 700, 'ATV6ICKU8U99L'], dtype=object), array([266, 319, 831, 'ASI6KXF2GAUTQ'], dtype=object), array([272, 315, 601, 'A1WAGM4T963MTF'], dtype=object), array([270, 324, 1587, 'A2QNHQ8QKKX576'], dtype=object), array([270, 317, 1849, 'A2D7SD76AM3Y9C'], dtype=object), array([270, 319, 1357, 'A2QPTOUZV7I1A5'], dtype=object), array([268, 324, 2370, 'A33AJDI02B9WQ1'], dtype=object), array([274, 317, 364, 'A301X9EE0SXTYL'], dtype=object), array([266, 317, 1098, 'A13YH9YNHZXBJE'], dtype=object), array([268, 315, 1131, 'A3SLBRRH6YEVCB'], dtype=object), array([274, 309, 635, 'AW5CAVAQBYOLE'], dtype=object), array([268, 324, 3813, 'A3B466VOJ28ZF7'], dtype=object), array([268, 319, 2304, 'A1N4TYRLJ26DB9'], dtype=object), array([266, 324, 5176, 'A2Z8V601LQT1KU'], dtype=object), array([270, 317, 3404, 'A3IR0O0RKEJKY'], dtype=object), array([270, 322, 450, 'A24H9XZ7OE8WMW'], dtype=object)]"
24,258,266,"[array([254, 262, 1325, 'A3BETRYEHTABOW'], dtype=object), array([254, 268, 781, 'A1TK0ZMZ571GG0'], dtype=object), array([254, 268, 1322, 'ATRF28UBVVCWE'], dtype=object), array([254, 262, 1186, 'A32NWSI7SGQSFW'], dtype=object), array([262, 266, 783, 'ATV6ICKU8U99L'], dtype=object), array([254, 262, 1056, 'A1WAGM4T963MTF'], dtype=object), array([260, 268, 1734, 'A2QNHQ8QKKX576'], dtype=object), array([258, 266, 2476, 'A2QPTOUZV7I1A5'], dtype=object), array([260, 266, 1812, 'A33AJDI02B9WQ1'], dtype=object), array([264, 266, 453, 'A301X9EE0SXTYL'], dtype=object), array([258, 258, 864, 'AW5CAVAQBYOLE'], dtype=object), array([258, 268, 2242, 'A3B466VOJ28ZF7'], dtype=object), array([256, 264, 2771, 'A1N4TYRLJ26DB9'], dtype=object), array([256, 266, 2730, 'A2Z8V601LQT1KU'], dtype=object), array([256, 264, 2672, 'A352XA3KA1Y1A4'], dtype=object)]"
25,817,852,"[array([815, 856, 1391, 'A1QXQTNF8CCL6C'], dtype=object), array([815, 858, 978, 'A3BETRYEHTABOW'], dtype=object), array([817, 858, 1104, 'ATIGCUKIPNWG0'], dtype=object), array([815, 850, 914, 'A1TK0ZMZ571GG0'], dtype=object), array([815, 858, 2516, 'ATRF28UBVVCWE'], dtype=object), array([823, 846, 1899, 'A32NWSI7SGQSFW'], dtype=object), array([813, 854, 843, 'ATV6ICKU8U99L'], dtype=object), array([817, 850, 833, 'ASI6KXF2GAUTQ'], dtype=object), array([811, 856, 456, 'A1WAGM4T963MTF'], dtype=object), array([817, 852, 1590, 'A2QNHQ8QKKX576'], dtype=object), array([817, 854, 1408, 'A2D7SD76AM3Y9C'], dtype=object), array([819, 848, 1454, 'A2QPTOUZV7I1A5'], dtype=object), array([817, 852, 2640, 'A33AJDI02B9WQ1'], dtype=object), array([819, 850, 728, 'A301X9EE0SXTYL'], dtype=object), array([819, 854, 1125, 'A13YH9YNHZXBJE'], dtype=object), array([819, 852, 641, 'A3SLBRRH6YEVCB'], dtype=object), array([823, 852, 952, 'AW5CAVAQBYOLE'], dtype=object), array([817, 852, 4553, 'A3B466VOJ28ZF7'], dtype=object), array([817, 852, 1549, 'A1N4TYRLJ26DB9'], dtype=object), array([813, 852, 1835, 'A2Z8V601LQT1KU'], dtype=object), array([819, 850, 1961, 'A3IR0O0RKEJKY'], dtype=object), array([821, 854, 681, 'A24H9XZ7OE8WMW'], dtype=object), array([817, 854, 1264, 'A352XA3KA1Y1A4'], dtype=object)]"
26,707,145,"[array([707, 147, 2722, 'A1QXQTNF8CCL6C'], dtype=object), array([707, 147, 1482, 'A3BETRYEHTABOW'], dtype=object), array([707, 154, 1160, 'ATIGCUKIPNWG0'], dtype=object), array([709, 145, 2754, 'A1TK0ZMZ571GG0'], dtype=object), array([702, 131, 11418, 'ATRF28UBVVCWE'], dtype=object), array([709, 143, 952, 'A32NWSI7SGQSFW'], dtype=object), array([709, 145, 2741, 'ATV6ICKU8U99L'], dtype=object), array([709, 139, 2995, 'ASI6KXF2GAUTQ'], dtype=object), array([700, 150, 1029, 'A1WAGM4T963MTF'], dtype=object), array([707, 147, 2072, 'A2QNHQ8QKKX576'], dtype=object), array([709, 141, 1899, 'A2D7SD76AM3Y9C'], dtype=object), array([717, 145, 2782, 'A2QPTOUZV7I1A5'], dtype=object), array([707, 141, 2217, 'A33AJDI02B9WQ1'], dtype=object), array([707, 145, 10254, 'A301X9EE0SXTYL'], dtype=object), array([715, 150, 2479, 'A13YH9YNHZXBJE'], dtype=object), array([707, 145, 1247, 'A3SLBRRH6YEVCB'], dtype=object), array([711, 143, 1833, 'AW5CAVAQBYOLE'], dtype=object), array([705, 143, 6143, 'A3B466VOJ28ZF7'], dtype=object), array([707, 145, 1496, 'A1N4TYRLJ26DB9'], dtype=object), array([707, 145, 2324, 'A2Z8V601LQT1KU'], dtype=object), array([713, 141, 1774, 'A3IR0O0RKEJKY'], dtype=object), array([702, 154, 1906, 'A24H9XZ7OE8WMW'], dtype=object), array([707, 143, 1920, 'A352XA3KA1Y1A4'], dtype=object)]"
27,717,51,"[array([721, 49, 966, 'A1QXQTNF8CCL6C'], dtype=object), array([713, 53, 993, 'A3BETRYEHTABOW'], dtype=object), array([717, 53, 1114, 'A1TK0ZMZ571GG0'], dtype=object), array([717, 53, 822, 'ATRF28UBVVCWE'], dtype=object), array([719, 47, 2386, 'A32NWSI7SGQSFW'], dtype=object), array([723, 55, 765, 'ATV6ICKU8U99L'], dtype=object), array([717, 51, 4978, 'A2QNHQ8QKKX576'], dtype=object), array([721, 51, 0, 'A2D7SD76AM3Y9C'], dtype=object), array([715, 51, 2233, 'A33AJDI02B9WQ1'], dtype=object), array([719, 49, 824, 'A301X9EE0SXTYL'], dtype=object), array([717, 51, 0, 'A13YH9YNHZXBJE'], dtype=object), array([715, 51, 0, 'A3SLBRRH6YEVCB'], dtype=object), array([717, 53, 5487, 'A3B466VOJ28ZF7'], dtype=object), array([715, 51, 15450, 'A1N4TYRLJ26DB9'], dtype=object), array([715, 53, 1723, 'A2Z8V601LQT1KU'], dtype=object), array([719, 49, 0, 'A3IR0O0RKEJKY'], dtype=object), array([709, 47, 585, 'A24H9XZ7OE8WMW'], dtype=object), array([727, 63, 303, 'ASY5AZCZEM04L'], dtype=object)]"
28,127,309,"[array([129, 311, 1065, 'A1QXQTNF8CCL6C'], dtype=object), array([123, 311, 1150, 'A3BETRYEHTABOW'], dtype=object), array([125, 309, 1052, 'ATIGCUKIPNWG0'], dtype=object), array([129, 311, 1185, 'A1TK0ZMZ571GG0'], dtype=object), array([127, 307, 1480, 'A32NWSI7SGQSFW'], dtype=object), array([129, 307, 873, 'ATV6ICKU8U99L'], dtype=object), array([127, 303, 1311, 'A2QNHQ8QKKX576'], dtype=object), array([127, 309, 1077, 'A13YH9YNHZXBJE'], dtype=object), array([129, 307, 1032, 'A3SLBRRH6YEVCB'], dtype=object), array([131, 311, 4378, 'A3B466VOJ28ZF7'], dtype=object), array([129, 307, 1662, 'A1N4TYRLJ26DB9'], dtype=object), array([125, 307, 3463, 'A2Z8V601LQT1KU'], dtype=object), array([129, 309, 741, 'A24H9XZ7OE8WMW'], dtype=object)]"
29,899,922,"[array([899, 920, 1848, 'A1QXQTNF8CCL6C'], dtype=object), array([895, 926, 1469, 'A3BETRYEHTABOW'], dtype=object), array([901, 922, 1583, 'ATIGCUKIPNWG0'], dtype=object), array([901, 924, 0, 'A1TK0ZMZ571GG0'], dtype=object), array([901, 926, 1001, 'ATRF28UBVVCWE'], dtype=object), array([883, 918, 1984, 'A32NWSI7SGQSFW'], dtype=object), array([897, 924, 0, 'ATV6ICKU8U99L'], dtype=object), array([901, 922, 898, 'ASI6KXF2GAUTQ'], dtype=object), array([905, 915, 593, 'A1WAGM4T963MTF'], dtype=object), array([899, 920, 1658, 'A2QNHQ8QKKX576'], dtype=object), array([903, 918, 1592, 'A2D7SD76AM3Y9C'], dtype=object), array([903, 922, 0, 'A2QPTOUZV7I1A5'], dtype=object), array([897, 924, 2479, 'A33AJDI02B9WQ1'], dtype=object), array([895, 920, 1243, 'A301X9EE0SXTYL'], dtype=object), array([905, 920, 1449, 'A13YH9YNHZXBJE'], dtype=object), array([899, 922, 1368, 'A3SLBRRH6YEVCB'], dtype=object), array([903, 922, 2784, 'AW5CAVAQBYOLE'], dtype=object), array([897, 926, 0, 'A3B466VOJ28ZF7'], dtype=object), array([897, 920, 0, 'A1N4TYRLJ26DB9'], dtype=object), array([897, 922, 0, 'A2Z8V601LQT1KU'], dtype=object), array([899, 920, 3558, 'A3IR0O0RKEJKY'], dtype=object), array([897, 911, 12068, 'A352XA3KA1Y1A4'], dtype=object)]"
30,260,510,"[array([258, 510, 905, 'A1QXQTNF8CCL6C'], dtype=object), array([258, 512, 1215, 'ATIGCUKIPNWG0'], dtype=object), array([260, 514, 1307, 'A1TK0ZMZ571GG0'], dtype=object), array([258, 508, 1331, 'A32NWSI7SGQSFW'], dtype=object), array([262, 508, 1101, 'A1WAGM4T963MTF'], dtype=object), array([256, 510, 2593, 'A2QNHQ8QKKX576'], dtype=object), array([258, 510, 1270, 'A2D7SD76AM3Y9C'], dtype=object), array([262, 510, 1173, 'A2QPTOUZV7I1A5'], dtype=object), array([266, 506, 646, 'A301X9EE0SXTYL'], dtype=object), array([260, 510, 800, 'A3SLBRRH6YEVCB'], dtype=object), array([258, 512, 2007, 'A3B466VOJ28ZF7'], dtype=object), array([258, 508, 5046, 'A3IR0O0RKEJKY'], dtype=object)]"
31,389,633,"[array([391, 635, 1069, 'A1QXQTNF8CCL6C'], dtype=object), array([389, 639, 1460, 'A3BETRYEHTABOW'], dtype=object), array([393, 631, 1782, 'ATIGCUKIPNWG0'], dtype=object), array([391, 631, 760, 'A1TK0ZMZ571GG0'], dtype=object), array([391, 629, 938, 'A1WAGM4T963MTF'], dtype=object), array([389, 635, 1581, 'A2QNHQ8QKKX576'], dtype=object), array([387, 633, 1331, 'A3SLBRRH6YEVCB'], dtype=object), array([389, 633, 600, 'AW5CAVAQBYOLE'], dtype=object), array([385, 635, 4821, 'A3B466VOJ28ZF7'], dtype=object), array([391, 635, 2403, 'A2Z8V601LQT1KU'], dtype=object), array([391, 631, 1007, 'A3IR0O0RKEJKY'], dtype=object), array([389, 631, 916, 'A24H9XZ7OE8WMW'], dtype=object), array([391, 631, 1566, 'A352XA3KA1Y1A4'], dtype=object)]"
32,756,864,"[array([758, 864, 824, 'A1QXQTNF8CCL6C'], dtype=object), array([752, 868, 0, 'A3BETRYEHTABOW'], dtype=object), array([760, 870, 0, 'ATIGCUKIPNWG0'], dtype=object), array([758, 864, 986, 'ATRF28UBVVCWE'], dtype=object), array([760, 862, 1475, 'A2QNHQ8QKKX576'], dtype=object), array([758, 866, 1151, 'A2D7SD76AM3Y9C'], dtype=object), array([762, 862, 1222, 'A2QPTOUZV7I1A5'], dtype=object), array([756, 862, 1471, 'A33AJDI02B9WQ1'], dtype=object), array([756, 864, 1325, 'A13YH9YNHZXBJE'], dtype=object), array([745, 866, 712, 'A3SLBRRH6YEVCB'], dtype=object), array([756, 864, 2704, 'A3B466VOJ28ZF7'], dtype=object), array([756, 862, 1708, 'A1N4TYRLJ26DB9'], dtype=object), array([756, 864, 2632, 'A2Z8V601LQT1KU'], dtype=object), array([756, 862, 457, 'A24H9XZ7OE8WMW'], dtype=object), array([752, 864, 1112, 'A352XA3KA1Y1A4'], dtype=object)]"
33,737,797,"[array([739, 795, 752, 'A1QXQTNF8CCL6C'], dtype=object), array([735, 799, 1133, 'A3BETRYEHTABOW'], dtype=object), array([739, 801, 1177, 'ATIGCUKIPNWG0'], dtype=object), array([741, 801, 1429, 'ATRF28UBVVCWE'], dtype=object), array([737, 793, 548, 'ATV6ICKU8U99L'], dtype=object), array([735, 801, 492, 'A1WAGM4T963MTF'], dtype=object), array([739, 799, 1453, 'A2D7SD76AM3Y9C'], dtype=object), array([741, 797, 2150, 'A33AJDI02B9WQ1'], dtype=object), array([737, 797, 2903, 'A1N4TYRLJ26DB9'], dtype=object), array([739, 797, 1868, 'A2Z8V601LQT1KU'], dtype=object), array([731, 801, 354, 'ASY5AZCZEM04L'], dtype=object), array([737, 793, 4264, 'A352XA3KA1Y1A4'], dtype=object)]"
34,530,612,"[array([532, 614, 1067, 'A1QXQTNF8CCL6C'], dtype=object), array([530, 610, 2127, 'A1TK0ZMZ571GG0'], dtype=object), array([530, 614, 3864, 'ATRF28UBVVCWE'], dtype=object), array([530, 612, 2715, 'A32NWSI7SGQSFW'], dtype=object), array([532, 612, 1591, 'ATV6ICKU8U99L'], dtype=object), array([532, 614, 1604, 'ASI6KXF2GAUTQ'], dtype=object), array([530, 606, 2012, 'A2QNHQ8QKKX576'], dtype=object), array([532, 610, 1742, 'A2QPTOUZV7I1A5'], dtype=object), array([532, 614, 0, 'A301X9EE0SXTYL'], dtype=object), array([532, 610, 1256, 'A3SLBRRH6YEVCB'], dtype=object), array([526, 610, 896, 'AW5CAVAQBYOLE'], dtype=object), array([530, 614, 3983, 'A3B466VOJ28ZF7'], dtype=object), array([530, 612, 1542, 'A1N4TYRLJ26DB9'], dtype=object), array([530, 614, 2891, 'A2Z8V601LQT1KU'], dtype=object), array([535, 612, 2424, 'A3IR0O0RKEJKY'], dtype=object), array([530, 614, 865, 'A24H9XZ7OE8WMW'], dtype=object), array([530, 606, 5504, 'A352XA3KA1Y1A4'], dtype=object)]"
35,297,662,"[array([299, 662, 1544, 'A1QXQTNF8CCL6C'], dtype=object), array([295, 659, 1444, 'A3BETRYEHTABOW'], dtype=object), array([295, 664, 1031, 'ATIGCUKIPNWG0'], dtype=object), array([299, 662, 1608, 'A1TK0ZMZ571GG0'], dtype=object), array([293, 666, 842, 'ATV6ICKU8U99L'], dtype=object), array([291, 664, 1025, 'A1WAGM4T963MTF'], dtype=object), array([303, 662, 2047, 'A2QNHQ8QKKX576'], dtype=object), array([297, 666, 1610, 'A2D7SD76AM3Y9C'], dtype=object), array([299, 659, 2153, 'A33AJDI02B9WQ1'], dtype=object), array([301, 666, 1034, 'A301X9EE0SXTYL'], dtype=object), array([301, 659, 1087, 'A13YH9YNHZXBJE'], dtype=object), array([291, 662, 815, 'A3SLBRRH6YEVCB'], dtype=object), array([295, 662, 4234, 'A3B466VOJ28ZF7'], dtype=object), array([291, 659, 3091, 'A1N4TYRLJ26DB9'], dtype=object), array([297, 662, 3261, 'A2Z8V601LQT1KU'], dtype=object)]"
36,201,315,"[array([197, 317, 1629, 'A1QXQTNF8CCL6C'], dtype=object), array([199, 307, 853, 'A3BETRYEHTABOW'], dtype=object), array([205, 313, 1168, 'ATIGCUKIPNWG0'], dtype=object), array([199, 315, 1004, 'A1TK0ZMZ571GG0'], dtype=object), array([203, 319, 985, 'ATRF28UBVVCWE'], dtype=object), array([193, 307, 1084, 'A32NWSI7SGQSFW'], dtype=object), array([197, 319, 1082, 'A32NWSI7SGQSFW'], dtype=object), array([199, 313, 467, 'ATV6ICKU8U99L'], dtype=object), array([203, 311, 1298, 'ASI6KXF2GAUTQ'], dtype=object), array([193, 317, 793, 'A1WAGM4T963MTF'], dtype=object), array([205, 313, 1416, 'A2QNHQ8QKKX576'], dtype=object), array([203, 317, 2867, 'A2D7SD76AM3Y9C'], dtype=object), array([205, 309, 2028, 'A2QPTOUZV7I1A5'], dtype=object), array([203, 315, 2080, 'A33AJDI02B9WQ1'], dtype=object), array([205, 315, 1735, 'A3B466VOJ28ZF7'], dtype=object), array([199, 313, 2801, 'A1N4TYRLJ26DB9'], dtype=object), array([201, 315, 3626, 'A2Z8V601LQT1KU'], dtype=object), array([205, 313, 1903, 'A3IR0O0RKEJKY'], dtype=object), array([207, 319, 1070, 'A24H9XZ7OE8WMW'], dtype=object)]"
